CpuName,GpuName,GameName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,CpuTurboClock,CpuCacheL3,CpuTDP,GpuMemorySize,GpuBandwidth,GpuMemoryBus,GpuNumberOfShadingUnits,GpuBaseClock,GpuBoostClock,GpuNumberOfROPs,GpuFP32Performance,GameSetting,GameSetting_Normalized,GameSetting_Ordinal,GameResolution,FPS
Intel Core i7-9700K,AMD Radeon RX 580,radicalHeights,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,59.5
Intel Core i7-8700K,AMD Radeon RX 580,radicalHeights,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,55.3
Intel Core i7-7700K,AMD Radeon RX 580,radicalHeights,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,53.7
Intel Core i5-9400F,AMD Radeon RX 580,radicalHeights,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,53.1
Intel Core i5-8600K,AMD Radeon RX 580,radicalHeights,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,52.6
Intel Core i5-8400,AMD Radeon RX 580,radicalHeights,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,51.5
Intel Core i5-7600K,AMD Radeon RX 580,radicalHeights,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,51.0
Intel Core i5-7500,AMD Radeon RX 580,radicalHeights,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,48.3
Intel Core i3-7100,AMD Radeon RX 580,radicalHeights,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,40.3
AMD Ryzen 9 3900X,AMD Radeon RX 580,radicalHeights,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,57.4
AMD Ryzen 7 3800X,AMD Radeon RX 580,radicalHeights,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,56.8
AMD Ryzen 7 3700X,AMD Radeon RX 580,radicalHeights,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,56.0
AMD Ryzen 5 3600X,AMD Radeon RX 580,radicalHeights,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,55.8
AMD Ryzen 5 3600,AMD Radeon RX 580,radicalHeights,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,54.2
AMD Ryzen 5 2600X,AMD Radeon RX 580,radicalHeights,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,52.6
AMD Ryzen 5 1600X,AMD Radeon RX 580,radicalHeights,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,49.4
AMD Ryzen 5 2600,AMD Radeon RX 580,radicalHeights,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,48.8
AMD Ryzen 7 1700X,AMD Radeon RX 580,radicalHeights,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,47.2
Intel Core i9-9900K,AMD Radeon RX 570,radicalHeights,8.0,16.0,3600.0,5000.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,54.4
Intel Core i7-9700K,AMD Radeon RX 570,radicalHeights,8.0,8.0,3600.0,4900.0,12.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,53.9
Intel Core i7-8700K,AMD Radeon RX 570,radicalHeights,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,50.1
Intel Core i7-7700K,AMD Radeon RX 570,radicalHeights,4.0,8.0,4200.0,4500.0,8.0,91.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,48.6
Intel Core i5-9400F,AMD Radeon RX 570,radicalHeights,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,48.1
Intel Core i5-8600K,AMD Radeon RX 570,radicalHeights,6.0,6.0,3600.0,4300.0,9.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,47.6
Intel Core i5-8400,AMD Radeon RX 570,radicalHeights,6.0,6.0,2800.0,4000.0,9.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,46.7
Intel Core i5-7600K,AMD Radeon RX 570,radicalHeights,4.0,4.0,3800.0,4200.0,6.0,91.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,46.2
Intel Core i5-7500,AMD Radeon RX 570,radicalHeights,4.0,4.0,3400.0,3800.0,6.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,43.8
Intel Core i3-7100,AMD Radeon RX 570,radicalHeights,2.0,4.0,3900.0,3900.0,3.0,51.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,36.5
AMD Ryzen 9 3900X,AMD Radeon RX 570,radicalHeights,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,52.0
AMD Ryzen 7 3800X,AMD Radeon RX 570,radicalHeights,8.0,16.0,3900.0,4500.0,32.0,105.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,51.5
AMD Ryzen 7 3700X,AMD Radeon RX 570,radicalHeights,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,50.8
AMD Ryzen 5 3600X,AMD Radeon RX 570,radicalHeights,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,50.5
AMD Ryzen 5 3600,AMD Radeon RX 570,radicalHeights,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,49.1
AMD Ryzen 5 2600X,AMD Radeon RX 570,radicalHeights,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,47.6
AMD Ryzen 5 1600X,AMD Radeon RX 570,radicalHeights,6.0,12.0,3600.0,4000.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,44.7
AMD Ryzen 5 2600,AMD Radeon RX 570,radicalHeights,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,44.2
AMD Ryzen 7 1700X,AMD Radeon RX 570,radicalHeights,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,42.8
Intel Core i9-9900K,NVIDIA GeForce RTX 2080 Ti,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,188.6
Intel Core i7-9700K,NVIDIA GeForce RTX 2080 Ti,destiny2,8.0,8.0,3600.0,4900.0,12.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,186.9
Intel Core i7-8700K,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3700.0,4700.0,12.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,172.7
Intel Core i7-7700K,NVIDIA GeForce RTX 2080 Ti,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,167.7
Intel Core i5-9400F,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,6.0,2900.0,4100.0,9.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,166.7
Intel Core i5-8600K,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,6.0,3600.0,4300.0,9.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,164.4
Intel Core i5-8400,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,6.0,2800.0,4000.0,9.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,161.0
Intel Core i5-7600K,NVIDIA GeForce RTX 2080 Ti,destiny2,4.0,4.0,3800.0,4200.0,6.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,159.3
Intel Core i5-7500,NVIDIA GeForce RTX 2080 Ti,destiny2,4.0,4.0,3400.0,3800.0,6.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,150.9
Intel Core i3-7100,NVIDIA GeForce RTX 2080 Ti,destiny2,2.0,4.0,3900.0,3900.0,3.0,51.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,125.8
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2080 Ti,destiny2,12.0,24.0,3800.0,4600.0,64.0,105.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,180.2
AMD Ryzen 7 3800X,NVIDIA GeForce RTX 2080 Ti,destiny2,8.0,16.0,3900.0,4500.0,32.0,105.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,178.5
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2080 Ti,destiny2,8.0,16.0,3600.0,4400.0,32.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,176.0
AMD Ryzen 5 3600X,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3800.0,4400.0,32.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,175.2
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3600.0,4200.0,32.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,170.1
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3600.0,4250.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,164.4
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3600.0,4000.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,154.3
AMD Ryzen 5 2600,NVIDIA GeForce RTX 2080 Ti,destiny2,6.0,12.0,3400.0,3900.0,16.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,152.6
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2080 Ti,destiny2,8.0,16.0,3400.0,3800.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,147.6
Intel Core i9-9900K,NVIDIA GeForce RTX 2080,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,153.3
Intel Core i7-9700K,NVIDIA GeForce RTX 2080,destiny2,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,151.9
Intel Core i7-8700K,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,140.4
Intel Core i7-7700K,NVIDIA GeForce RTX 2080,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,136.3
Intel Core i5-9400F,NVIDIA GeForce RTX 2080,destiny2,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,135.5
Intel Core i5-8600K,NVIDIA GeForce RTX 2080,destiny2,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,133.5
Intel Core i5-8400,NVIDIA GeForce RTX 2080,destiny2,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,130.8
Intel Core i5-7600K,NVIDIA GeForce RTX 2080,destiny2,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,129.5
Intel Core i5-7500,NVIDIA GeForce RTX 2080,destiny2,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,122.6
Intel Core i3-7100,NVIDIA GeForce RTX 2080,destiny2,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,102.2
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2080,destiny2,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,146.4
AMD Ryzen 7 3800X,NVIDIA GeForce RTX 2080,destiny2,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,145.0
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2080,destiny2,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,143.0
AMD Ryzen 5 3600X,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,142.3
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,138.2
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,133.5
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,125.4
AMD Ryzen 5 2600,NVIDIA GeForce RTX 2080,destiny2,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,124.0
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2080,destiny2,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,119.9
Intel Core i9-9900K,NVIDIA GeForce GTX 1080 Ti,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,147.4
Intel Core i7-9700K,NVIDIA GeForce GTX 1080 Ti,destiny2,8.0,8.0,3600.0,4900.0,12.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,146.0
Intel Core i7-8700K,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3700.0,4700.0,12.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,135.4
Intel Core i7-7700K,NVIDIA GeForce GTX 1080 Ti,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,131.0
Intel Core i5-9400F,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,6.0,2900.0,4100.0,9.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,130.3
Intel Core i5-8600K,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,6.0,3600.0,4300.0,9.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,128.9
Intel Core i5-8400,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,6.0,2800.0,4000.0,9.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,126.2
Intel Core i5-7600K,NVIDIA GeForce GTX 1080 Ti,destiny2,4.0,4.0,3800.0,4200.0,6.0,91.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,125.5
Intel Core i5-7500,NVIDIA GeForce GTX 1080 Ti,destiny2,4.0,4.0,3400.0,3800.0,6.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,118.3
Intel Core i3-7100,NVIDIA GeForce GTX 1080 Ti,destiny2,2.0,4.0,3900.0,3900.0,3.0,51.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,98.6
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1080 Ti,destiny2,12.0,24.0,3800.0,4600.0,64.0,105.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,140.8
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1080 Ti,destiny2,8.0,16.0,3900.0,4500.0,32.0,105.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,139.5
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1080 Ti,destiny2,8.0,16.0,3600.0,4400.0,32.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,137.5
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3800.0,4400.0,32.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,136.8
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3600.0,4200.0,32.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,132.9
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3600.0,4250.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,128.4
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3600.0,4000.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,121.3
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1080 Ti,destiny2,6.0,12.0,3400.0,3900.0,16.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,119.2
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1080 Ti,destiny2,8.0,16.0,3400.0,3800.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,116.0
Intel Core i9-9900K,NVIDIA GeForce GTX TITAN X,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,145.9
Intel Core i7-9700K,NVIDIA GeForce GTX TITAN X,destiny2,8.0,8.0,3600.0,4900.0,12.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,144.6
Intel Core i7-8700K,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3700.0,4700.0,12.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,133.6
Intel Core i7-7700K,NVIDIA GeForce GTX TITAN X,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,129.7
Intel Core i5-9400F,NVIDIA GeForce GTX TITAN X,destiny2,6.0,6.0,2900.0,4100.0,9.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,129.0
Intel Core i5-8600K,NVIDIA GeForce GTX TITAN X,destiny2,6.0,6.0,3600.0,4300.0,9.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,127.1
Intel Core i5-8400,NVIDIA GeForce GTX TITAN X,destiny2,6.0,6.0,2800.0,4000.0,9.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,124.5
Intel Core i5-7600K,NVIDIA GeForce GTX TITAN X,destiny2,4.0,4.0,3800.0,4200.0,6.0,91.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,123.2
Intel Core i5-7500,NVIDIA GeForce GTX TITAN X,destiny2,4.0,4.0,3400.0,3800.0,6.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,116.7
Intel Core i3-7100,NVIDIA GeForce GTX TITAN X,destiny2,2.0,4.0,3900.0,3900.0,3.0,51.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,97.3
AMD Ryzen 9 3900X,NVIDIA GeForce GTX TITAN X,destiny2,12.0,24.0,3800.0,4600.0,64.0,105.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,139.4
AMD Ryzen 7 3800X,NVIDIA GeForce GTX TITAN X,destiny2,8.0,16.0,3900.0,4500.0,32.0,105.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,138.1
AMD Ryzen 7 3700X,NVIDIA GeForce GTX TITAN X,destiny2,8.0,16.0,3600.0,4400.0,32.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,136.1
AMD Ryzen 5 3600X,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3800.0,4400.0,32.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,135.5
AMD Ryzen 5 3600,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3600.0,4200.0,32.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,131.6
AMD Ryzen 5 2600X,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3600.0,4250.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,127.1
AMD Ryzen 5 1600X,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3600.0,4000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,119.3
AMD Ryzen 5 2600,NVIDIA GeForce GTX TITAN X,destiny2,6.0,12.0,3400.0,3900.0,16.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,118.0
AMD Ryzen 7 1700X,NVIDIA GeForce GTX TITAN X,destiny2,8.0,16.0,3400.0,3800.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,114.2
Intel Core i9-9900K,NVIDIA GeForce RTX 2070 SUPER,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,144.4
Intel Core i7-9700K,NVIDIA GeForce RTX 2070 SUPER,destiny2,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,143.1
Intel Core i7-8700K,NVIDIA GeForce RTX 2070 SUPER,destiny2,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,132.3
Intel Core i7-7700K,NVIDIA GeForce RTX 2070 SUPER,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,128.4
